deviceDeploymentID,deviceID,deviceType,deviceDescription,deviceExtra,pollutant,units,dataIngestSource,dataIngestURL,dataIngestUnitID,dataIngestExtra,dataIngestDescription,locationID,locationName,longitude,latitude,elevation,countryCode,stateCode,countyName,timezone,houseNumber,street,city,zip,AQSID,fullAQSID,airnow_stationID,airnow_parameterName,airnow_monitorType,airnow_siteCode,airnow_status,airnow_agencyID,airnow_agencyName,airnow_EPARegion,airnow_GMTOffsetHours,airnow_CBSA_ID,airnow_CBSA_Name,airnow_stateAQSCode,airnow_countyAQSCode,airnow_MSAName,address,airnow_countryFIPS,airnow_stateAbbreviation,deploymentType,airnow_FIPSMSACode,airnow_countryCode,airnow_stateCode,airnow_timezone,airnow_houseNumber,airnow_street,airnow_city,airnow_zip
8815e407741361a7_840420290100,840420290100,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8815e407741361a7,New Garden,-75.7678,39.8344,138.43,US,PA,Chester,America/New_York,,Baltimore Pike,New Garden Township,19374,420290100,840420290100,420290100,PM2.5,Permanent,0100,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,-5,37980," Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",42,029,,"New Garden (N57), Baltimore Pike, Toughkenamon, New Garden Township, PA 19374, United States of America",,,Permanent,,,,,,,,
886a7ee5291f745d_840130890002,840130890002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,886a7ee5291f745d,South DeKalb,-84.2731,33.6906,242.42,US,GA,De Kalb,America/New_York,3251,Panthersville Road,Decatur,30034,130890002,840130890002,130890002,PM2.5,Permanent,0002,Active,GA1,Georgia Department of Natural Resources,R4,-5,12060," Atlanta-Sandy Springs-Marietta, GA ",13,089,,"Georgia State University Decatur, 3251 Panthersville Road, Decatur, GA 30034, United States of America",,,Permanent,,,,,,,,
887c84720773ef80_840090092123,840090092123,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,887c84720773ef80,Waterbury,-73.0442,41.5503,80.92,US,CT,New Haven,America/New_York,153,Meadow Street,,06708,090092123,840090092123,090092123,PM2.5,Permanent,2123,Active,CT1,Connecticut Dept. of Energy and Environmental Protection,R1,-5,35300," New Haven-Milford, CT ",09,009,,"153 Meadow Street, Waterbury, CT 06708, United States of America",,,Permanent,,,,,,,,
88f75107cbc4d5f4_840410650007,840410650007,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,88f75107cbc4d5f4,The Dalles - Cherry Heights,-121.203387,45.602419,86.3,US,OR,Wasco,America/Los_Angeles,,Cherry Heights Road,The Dalles,95058,410650007,840410650007,410650007,PM2.5,Permanent,0007,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,17180," City of The Dalles, OR ",41,065,,"Saint Marys Academy, Cherry Heights Road, The Dalles, OR 95058, United States of America",,,Permanent,,,,,,,,
8945853811e96da5_840360291014,840360291014,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8945853811e96da5,Tonawanda II,-78.8993,42.9981,182.1,US,NY,Erie,America/New_York,189,Brookside Terrace West,,14150,360291014,840360291014,360291014,PM2.5,Permanent,1014,Active,NY1,New York Dept. of Environmental Conservation,R2,-5,,,36,029,,"189 Brookside Terrace West, City of Tonawanda, NY 14150, United States of America",,,Permanent,,,,,,,,
89c66b3f8a2ccb04_124000100128,124000100128,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,89c66b3f8a2ccb04,Richmond South,-123.10833,49.14139,5.96,CA,BC,,America/Vancouver,,Aragon Road,,V7A 3T9,000100128,124000100128,000100128,PM2.5,Permanent,0128,Active,BC2,Metro Vancouver,CA,-8,,,00,010,,"Aragon Road, Richmond, BC V7A 3T9, Canada",,,Permanent,,,,,,,,
89c76c3ef669fd73_840440030002,840440030002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,89c76c3ef669fd73,W Greenwich,-71.7197,41.615,66.05,US,RI,Kent,America/New_York,,Parker Lane,West Greenwich,,440030002,840440030002,440030002,PM2.5,Permanent,0002,Active,RI1,Rhode Island Dept. of Environmental Management,R1,-5,39300," Providence-New Bedford-Fall River, RI-MA ",44,003,,"Parker Lane, West Greenwich, RI, United States of America",,,Permanent,,,,,,,,
8a39ea18fd8556e3_124000103021,124000103021,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8a39ea18fd8556e3,Sparwood Centennial Square,-114.88766,49.732786,1138.6,CA,BC,,America/Edmonton,,Centennial Square,Sparwood,V0B 2G0,124000103021,124000103021,124000103021,PM2.5,Permanent,3021,Active,BC1,British Columbia Ministry of Environment,CA,-8,,,,,,"Centennial Square, Sparwood, BC V0B 2G0, Canada",,,Permanent,,,,,,,,
8a3cdfd4a25a1af1_840061130004,840061130004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8a3cdfd4a25a1af1,Davis - UCD Campus,-121.7734,38.53455,19.04,US,CA,Yolo,America/Los_Angeles,,Windy Lane,,95616-5270,061130004,840061130004,061130004,PM2.5,Permanent,0004,Active,CA8,California Air Resources Board,R9,-8,40900," Sacramento--Arden-Arcade--Roseville, CA ",06,113,,"Windy Lane, Yolo County, CA 95616-5270, United States of America",,,Permanent,,,,,,,,
8a5dca69d49da5dc_840060150007,840060150007,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8a5dca69d49da5dc,NCU1028 NLIS,-124.20347,41.75613,13,US,CA,Del Norte,America/Los_Angeles,,E Street,Crescent City,95531-4416,840060150007,840060150007,840060150007,PM2.5,Temporary,1028,Active,AIR,North Coast Unified Air Quality Management District,R9,-8,,,06,015,,"Crescent Elk Elementary School, E Street, Crescent City, CA 95531-4416, United States of America",,,Temporary,,,,,,,,
8a80cb209b1f71e7_840300270006,840300270006,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8a80cb209b1f71e7,Lewistown,-109.455315,47.048537,1263.33,US,MT,Fergus,America/Denver,,East Aztec Drive,Lewistown,59457,300270006,840300270006,300270006,PM2.5,Permanent,0006,Active,MT1,Montana DEQ,R8,-7,,,30,027,,"East Aztec Drive, Lewistown, MT 59457, United States of America",,,Permanent,,,,,,,,
8a9301154d947490_840120730012,840120730012,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8a9301154d947490,Tallahassee Community College,-84.3483,30.4397,21.91,US,FL,Leon,America/New_York,,Blountstown Highway,,32310,120730012,840120730012,120730012,PM2.5,Permanent,0012,Active,FL1,Florida Dept. of Environmental Protection,R4,-5,45220," Tallahassee, FL ",12,073,,"Blountstown Highway, Tallahassee, FL 32310, United States of America",,,Permanent,,,,,,,,
8ac8ff0b028d1e11_840530650005,840530650005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8ac8ff0b028d1e11,Colville-E 1st St,-117.903222,48.54469,488.3,US,WA,Stevens,America/Los_Angeles,,East 1st Avenue,Colville,,530650005,840530650005,530650005,PM2.5,Permanent,0005,Active,WA1,Washington Department of Ecology,R10,-8,,,53,065,,"Stevens County Fire District #3, East 1st Avenue, Colville, WA, United States of America",,,Permanent,,,,,,,,
8b4d2cd5634d7389_840160090011,840160090011,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8b4d2cd5634d7389,Plummer CDA Tribe,-116.885902,47.3386,828.4,US,ID,Benewah,America/Los_Angeles,,Trail of the Coeur d'Alenes,,83851,160090011,840160090011,160090011,PM2.5,Permanent,0011,Active,ID1,Idaho Department of Environmental Quality,R10,-8,,,16,009,,"Trail of the Coeur d'Alenes, Plummer, Benewah County, ID 83851, United States of America",,,Permanent,,,,,,,,
8b5547ee9b21faff_840410110003,840410110003,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8b5547ee9b21faff,Coos Bay Marshfield HS,-124.218856,43.362575,5.8,US,OR,Coos,America/Los_Angeles,726,South 7th Street,Coos Bay,97420,840410110003,840410110003,840410110003,PM2.5,Permanent,0003,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,,,41,011,,"726 South 7th Street, Coos Bay, OR 97420, United States of America",,,Permanent,,,,,,,,
8bcfb494762c2c47_124000103901,124000103901,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8bcfb494762c2c47,Kitimat Riverlodge,-128.671436,54.05389,0,CA,BC,,America/Vancouver,,C Road,,V8C 1W1,000103901,124000103901,000103901,PM2.5,Permanent,3901,Active,BC1,British Columbia Ministry of Environment,CA,-8,,,00,010,,"C Road, Kitimat, BC V8C 1W1, Canada",,,Permanent,,,,,,,,
8c27cd75aa1f9c9b_48480011G001,48480011G001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8c27cd75aa1f9c9b,Estación Seguridad Pública,-100.81591,20.518317,498.1,MX,GUA,,America/Mexico_City,143A,Calle Pípila,,38079,80011G001,48480011G001,80011G001,PM2.5,Permanent,G001,Active,IEG,Secretaría de Medio Ambiente y Ordenamiento Territorial,MX,-6,,,80,011,,"Calle Pípila 143A, El Dorado, 38079 Celaya, GUA, Mexico",,,Permanent,,,,,,,,
8c2b928a4ee1b25e_124CC0090140,124CC0090140,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8c2b928a4ee1b25e,Edmonton Central East,-113.48593,53.549509,0,CA,AB,,America/Edmonton,9619,105A Avenue NW,,T5H 2L3,124CC0090140,124CC0090140,124CC0090140,PM2.5,Permanent,0140,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,-7,,,,,,"9619 105A Avenue NW, Edmonton, AB T5H 2L3, Canada",,,Permanent,,,,,,,,
8c327808d4c1baad_840360671015,840360671015,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8c327808d4c1baad,E Syracuse,-76.0597,43.0528,126,US,NY,Onondaga,America/New_York,5844,Widewaters Parkway,Town of De Witt,13057,360671015,840360671015,360671015,PM2.5,Permanent,1015,Active,NY1,New York Dept. of Environmental Conservation,,,,,,,,"5844 Widewaters Parkway, De Witt, NY 13057, United States of America",,,Permanent,,,,,,,,
8c448c6999c3846b_840490499999,840490499999,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8c448c6999c3846b,Cave Camp - Timpanogos Cave,-111.71341,40.44194,1677.8,US,UT,Utah,America/Denver,,Alpine Scenic Highway,,,840490499999,840490499999,840490499999,PM2.5,Permanent,9999,Active,UT1,Utah Department of Environmental Quality,R8,-7,,,49,049,,"Timpanogos Cave National Monument, Alpine Scenic Highway, Utah County, UT, United States of America",,,Permanent,,,,,,,,
8c92148d144fc39d_840421255001,840421255001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8c92148d144fc39d,Florence,-80.42,40.4447,347.73,US,PA,Washington,America/New_York,,Miller Airport Road,,15021,421255001,840421255001,421255001,PM2.5,Permanent,5001,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,-5,38300," Pittsburgh, PA ",42,125,,"Miller Airport Road, Hanover Township, PA 15021, United States of America",,,Permanent,,,,,,,,
8cbcf687de24a7c8_840530770009,840530770009,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8cbcf687de24a7c8,Yakima-4th Ave,-120.512283,46.594952,326,US,WA,Yakima,America/Los_Angeles,444,West Pine Street,,98902,530770009,840530770009,530770009,PM2.5,Permanent,0009,Active,WA1,Washington Department of Ecology,R10,-8,49420," Yakima, WA ",53,077,,"444 West Pine Street, Yakima, WA 98902, United States of America",,,Permanent,,,,,,,,
8cc2674e22631bb8_484MEX010001,484MEX010001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8cc2674e22631bb8,Tijuana,-116.952495,32.523366,0,MX,BCN,,America/Tijuana,,Calle Rinconada del Laurel,,22464,484MEX010001,484MEX010001,484MEX010001,PM2.5,Permanent,0001,Active,MEX,U.S. Department of State Mexico - Tijuana,DSMX,-8,,,,,,"Consulado de Estados Unidos, Calle Rinconada del Laurel, Otay Constituyentes, 22464 Tijuana, BCN, Mexico",,,Permanent,,,,,,,,
8d24d28f77034d07_840340392003,840340392003,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8d24d28f77034d07,Rahway PM,-74.276176,40.603943,2.7,US,NJ,Union,America/New_York,,East Emerson Avenue,Rahway,07065,340392003,840340392003,340392003,PM2.5,Permanent,2003,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,-5,35620," New York-Northern New Jersey-Long Island, NY-NJ-PA ",34,039,,"Rahway Fire Department Headquarters, East Emerson Avenue, Glendinning Homes, Rahway, NJ 07065, United States of America",,,Permanent,,,,,,,,
8d317b6e410741a4_840530331011,840530331011,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8d317b6e410741a4,Seattle-South Park,-122.3203,47.5297,8.8,US,WA,King,America/Los_Angeles,8201,10th Avenue South,,98108,530331011,840530331011,530331011,PM2.5,Permanent,1011,Active,WA1,Washington Department of Ecology,R10,-8,42660," Seattle-Tacoma-Bellevue, WA ",53,033,,"8201 10th Avenue South, Seattle, WA 98108, United States of America",,,Permanent,,,,,,,,
8dc996f5e975517e_840320311005,840320311005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8dc996f5e975517e,Sparks,-119.746764,39.54092,1344.06,US,NV,Washoe,America/Los_Angeles,,Prater Way,,89431,320311005,840320311005,320311005,PM2.5,Permanent,1005,Active,NV2,Washoe County Health District Air Quality Management Division,R9,-8,39900," Reno-Sparks, NV ",32,031,,"USPS, Prater Way, Sparks, NV 89431, United States of America",,,Permanent,,,,,,,,
8e0999f09451cfab_124000100138,124000100138,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8e0999f09451cfab,Horseshoe Bay,-123.277,49.368,63.9,CA,BC,,America/Vancouver,,Eagleridge Drive,,V7W 2G6,124000100138,124000100138,124000100138,PM2.5,Permanent,0138,Active,BC2,Metro Vancouver,CA,-8,,,,,,"Gleneagles Golf Course, Eagleridge Drive, West Vancouver, BC V7W 2G6, Canada",,,Permanent,,,,,,,,
8e2aa54a979ee6fb_124CC0090608,124CC0090608,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8e2aa54a979ee6fb,Redwater,-113.105857,53.951834,0,CA,AB,,America/Edmonton,5145,47 Street,Redwater,T0A 2W0,124CC0090608,124CC0090608,124CC0090608,PM2.5,Permanent,0608,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,-7,,,,,,"5145 47 Str eet, Redwater, AB T0A 2W0, Canada",,,Permanent,,,,,,,,
8e3f0e62b2af8cd7_840410432002,840410432002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8e3f0e62b2af8cd7,Sweet Home - Fire Department,-122.7305,44.3958,164.1,US,OR,Linn,America/Los_Angeles,,Long Street,Sweet Home,97386,410432002,840410432002,410432002,PM2.5,Permanent,2002,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,10540," Albany-Lebanon, OR ",41,043,,"Sweet Home Fire District, Long Street, Sweet Home, OR 97386, United States of America",,,Permanent,,,,,,,,
8e54314f43eb8746_840530070011,840530070011,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8e54314f43eb8746,Wenatchee-Fifth St,-120.34195,47.43061,79.3,US,WA,Chelan,America/Los_Angeles,,Nelson Avenue,,98801,530070011,840530070011,530070011,PM2.5,Permanent,0011,Active,WA1,Washington Department of Ecology,R10,-8,,,53,007,,"Wenatchee Valley College, Nelson Avenue, Wenatchee, WA 98801, United States of America",,,Permanent,,,,,,,,
8f193ed6853d8cbf_124CC0091801,124CC0091801,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8f193ed6853d8cbf,Fort Chipewyan,-111.1764,58.7083,0,CA,AB,,America/Edmonton,,Fraser Street,Fort Chipewyan,T0P 1B0,CC0091801,124CC0091801,CC0091801,PM2.5,Permanent,1801,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,-7,,,00,009,,"Fraser Street, Fort Chipewyan, AB T0P 1B0, Canada",,,Permanent,,,,,,,,
8f3537d7b39276fb_840450190046,840450190046,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8f3537d7b39276fb,Cape Romain,-79.656998,32.941002,6.7,US,SC,Charleston,America/New_York,300,Bulls Island Road,,29429,450190046,840450190046,450190046,PM2.5,Permanent,0046,Active,SC1,South Carolina DHEC,R4,-5,16700," Charleston-North Charleston, SC ",45,019,,"300 Bulls Island Road, Awendaw, Charleston County, SC 29429, United States of America",,,Permanent,,,,,,,,
8f405b1eac41f2e4_124000101603,124000101603,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8f405b1eac41f2e4,SQUAMISH ELEMENTARY,-123.15133,49.70516,7.15,CA,BC,,America/Vancouver,,Buckley Avenue,,V8B 0S8,000101603,124000101603,000101603,PM2.5,Permanent,1603,Active,BC1,British Columbia Ministry of Environment,CA,-8,,,00,010,,"Buckley 38340 block, Buckley Avenue, Squamish, BC V8B 0S8, Canada",,,Permanent,,,,,,,,
8fbeea6632716eae_840410190004,840410190004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8fbeea6632716eae,Roseburg Fire Dept,-123.382212,43.152911,150.1,US,OR,Douglas,America/Los_Angeles,,Carnes Road,,97496,840410190004,840410190004,840410190004,PM2.5,Permanent,0004,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,,,41,019,,"Douglas County Fire District 2: Green, Carnes Road, Green, Douglas County, OR 97496, United States of America",,,Permanent,,,,,,,,
8fc82a847fe8f88c_840170313103,840170313103,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8fc82a847fe8f88c,SCHILPRK,-87.8761,41.965,,US,IL,,America/Chicago,,,,,170313103,840170313103,170313103,PM2.5,Permanent,3103,Active,IL1,Illinois EPA,,,,,,,,,,,Permanent,,,,,,,,
8fd498b0da2e219f_124000101904,124000101904,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,8fd498b0da2e219f,Cranbrook Muriel Baxter,-115.753682,49.507103,0,CA,BC,,America/Edmonton,,20th Avenue South,,V1C 2P1,124000101904,124000101904,124000101904,PM2.5,Permanent,1904,Active,BC1,British Columbia Ministry of Environment,CA,-8,,,,,,"20th Avenue South, Cranbrook, BC V1C 2P1, Canada",,,Permanent,,,,,,,,
90005cd168986e23_124000052801,124000052801,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,90005cd168986e23,Auclair,-68.7072,47.73333,99.1,CA,QC,,America/Toronto,1058,Chemin du Rang-Saint-Grégoire Nord,,G0L 1A0,000052801,124000052801,000052801,PM2.5,Permanent,2801,Active,QC1,Canada-Quebec1,CA,-5,,,00,005,,"1058 Chemin du Rang-Saint-Grégoire Nord, Auclair, QC G0L 1A0, Canada",,,Permanent,,,,,,,,
91a6fe3a78d61c3e_840360550015,840360550015,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,91a6fe3a78d61c3e,Rochester Near-road,-77.557608,43.145021,145.13,US,NY,Monroe,America/New_York,,I 490,,14610-1936,360550015,840360550015,360550015,PM2.5,Permanent,0015,Active,NY1,New York Dept. of Environmental Conservation,R2,-5,,,36,055,,"I 490, City of Rochester, NY 14610-1936, United States of America",,,Permanent,,,,,,,,
91daf49715f221d3_124000060445,124000060445,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,91daf49715f221d3,Toronto Downtown,-79.38908,43.64543,85.1,CA,ON,,America/Toronto,221,Wellington Street West,,M5V 3C7,124000060445,124000060445,124000060445,PM2.5,Permanent,0445,Active,ON1,Ontario Ministry of the Environment,CA,-5,,,,,,"221 Wellington Street West, Toronto, ON M5V 3C7, Canada",,,Permanent,,,,,,,,
91f6d9f2762cc82b_124000103905,124000103905,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,91f6d9f2762cc82b,Kitimat Haisla Village,-128.650768,53.973228,0,CA,BC,,America/Vancouver,,Haisla Avenue,,V0T 2B0,000103905,124000103905,000103905,PM2.5,Permanent,3905,Active,BC1,British Columbia Ministry of Environment,CA,-8,,,00,010,,"Haisla Avenue, Area C (Butedale/Kitlope/Kitsumkalum), BC V0T 2B0, Canada",,,Permanent,,,,,,,,
92a4bf8f4dd2dc5f_840490353016,840490353016,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,92a4bf8f4dd2dc5f,Prison Site,-112.087717,40.807897,1285.72,US,UT,Salt Lake,America/Denver,,unnamed road,,,840490353016,840490353016,840490353016,PM2.5,Permanent,3016,Active,UT1,Utah Department of Environmental Quality,R8,-7,41620," Salt Lake City, UT ",49,035,,"unnamed road, Salt Lake City, UT, United States of America",,,Permanent,,,,,,,,
92ab4a6a39a6569e_840MMCA81050,840MMCA81050,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,92ab4a6a39a6569e,MMCA81050,-120.457814,39.316775,1835,US,CA,Placer,America/Los_Angeles,,Donner Pass Road,,95728,840MMCA81050,840MMCA81050,840MMCA81050,PM2.5,Temporary,1050,Active,CA8,California Air Resources Board,,,,,,,,"Donner Pass Road, Troy, Placer County, CA 95728, United States of America",,,Temporary,,,,,,,,
92cdf0bec92ed2f3_840500070014,840500070014,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,92cdf0bec92ed2f3,Burlington,-73.210297,44.476101,62.8,US,VT,Chittenden,America/New_York,,Main Street,,05401,500070014,840500070014,500070014,PM2.5,Permanent,0014,Active,VT1,Vermont Air Quality & Climate Division,R1,-5,15540," Burlington-South Burlington, VT ",50,007,,"Shell, Main Street, Burlington, VT 05401, United States of America",,,Permanent,,,,,,,,
930dc39fcbef74ae_840180890022,840180890022,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,930dc39fcbef74ae,Gary-IITRI,-87.3047,41.6067,183,US,IN,Lake,America/Chicago,,Route 18,,46402,180890022,840180890022,180890022,PM2.5,Permanent,0022,Active,IN4,Indiana Dept. of Environmental Management,R5,-6,16980," Chicago-Naperville-Joliet, IL-IN-WI ",18,089,,"Route 18, Gary, IN 46402, United States of America",,,Permanent,,,,,,,,
9335c90d10a46368_840MMCA82067,840MMCA82067,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,9335c90d10a46368,MMCA82067,-123.195384,41.840111,418,US,CA,Siskiyou,America/Los_Angeles,,CA 96,,96086,840MMCA82067,840MMCA82067,840MMCA82067,PM2.5,Temporary,2067,Active,CA8,California Air Resources Board,,,,,,,,"Seiad Work Center, CA 96, Seiad Valley, Siskiyou County, CA 96086, United States of America",,,Temporary,,,,,,,,
934784dfeb031f46_124000030310,124000030310,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,934784dfeb031f46,SYDNEY,-60.172575,46.142317,40,CA,NS,,America/Glace_Bay,71,Welton Street,,B1P 5R9,000030310,124000030310,000030310,PM2.5,Permanent,0310,Active,NS1,Canada-Nova Scotia1,CA,-4,,,00,003,,"71 Welton Street, Sydney, NS B1P 5R9, Canada",,,Permanent,,,,,,,,
939eddaccc313d50_840131530001,840131530001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,939eddaccc313d50,Warner Robins,-83.5979,32.6056,90,US,GA,Houston,America/New_York,800,Marion Way,,31088,131530001,840131530001,131530001,PM2.5,Permanent,0001,Active,GA1,Georgia Department of Natural Resources,R4,-5,47580," Warner Robins, GA ",13,153,,"Warner Robins Aquanauts, 800 Marion Way, Warner Robins, GA 31088, United States of America",,,Permanent,,,,,,,,
93c96529047e35d3_840530730005,840530730005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,93c96529047e35d3,Custer-Loomis (SO-AQS),-122.554398,48.950699,1.5,US,WA,Whatcom,America/Los_Angeles,1310,Loomis Trail Road,,98240,530730005,840530730005,530730005,PM2.5,Permanent,0005,Active,WA1,Washington Department of Ecology,R10,-8,13380," Bellingham, WA ",53,073,,"1310 Loomis Trail Road, Whatcom County, WA 98240, United States of America",,,Permanent,,,,,,,,
9426ddc1252a1dae_840470090011,840470090011,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,9426ddc1252a1dae,MARYVILL,-83.9422,35.7683,319.9,US,TN,Blount,America/New_York,,Sequoyah Avenue,Maryville,37804,470090011,840470090011,470090011,PM2.5,Permanent,0011,Active,TN1,Tennessee Air Pollution Control Div.,R4,-5,28940," Knoxville, TN ",47,009,,"John Sevier Elementary School, Sequoyah Avenue, Springfield, Maryville, TN 37804, United States of America",,,Permanent,,,,,,,,
943e2926fb40501f_840482010055,840482010055,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,943e2926fb40501f,Houston Bayland Park C53/C146/C181,-95.4992,29.6958,18.3,US,TX,Harris,America/Chicago,,Dick Gate Drive,,77074,482010055,840482010055,482010055,PM2.5,Permanent,0055,Active,TX1,Texas Commission on Environmental Quality,R6,-6,26420," Houston-Sugar Land-Baytown, TX ",48,201,,"Dick Gate Drive, Houston, TX 77074, United States of America",,,Permanent,,,,,,,,
9440e3b2e4ecd3a9_840460270001,840460270001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,9440e3b2e4ecd3a9,Vermillion,-96.903867,42.789453,376,US,SD,Clay,America/Chicago,,SD 50,Vermillion,57069,840460270001,840460270001,840460270001,PM2.5,Permanent,0001,Active,SD1,South Dakota Department of Agriculture and Natural Resources,R8,-6,,,46,027,,"SD 50, Vermillion, SD 57069, United States of America",,,Permanent,,,,,,,,
9442b12780b40b27_840390350038,840390350038,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,9442b12780b40b27,St Theodosius,-81.682383,41.477011,206.52,US,OH,Cuyahoga,America/New_York,701,Brayton Avenue,,44113,390350038,840390350038,390350038,PM2.5,Permanent,0038,Active,OH1,Ohio EPA-DAPC,R5,-5,17460," Cleveland-Elyria-Mentor, OH ",39,035,,"701 Brayton Avenue, Cleveland, OH 44113, United States of America",,,Permanent,,,,,,,,
9449b9192fcba1b4_840320030602,840320030602,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,9449b9192fcba1b4,Garrett Jr. High,-114.835007,35.969848,713.4,US,NV,Clark,America/Los_Angeles,,5th Street,,,320030602,840320030602,320030602,PM2.5,Permanent,0602,Active,NV1,Clark County Department of Environment and Sustainability,R9,-8,29820," Las Vegas-Paradise, NV ",32,003,,"Boulder City High School, 5th Street, Boulder City, NV, United States of America",,,Permanent,,,,,,,,
94e08e059ab77dfb_840482010058,840482010058,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,94e08e059ab77dfb,Baytown C148,-95.0311,29.7708,6.1,US,TX,Harris,America/Chicago,,Bayway Drive,Baytown,77520,482010058,840482010058,482010058,PM2.5,Permanent,0058,Active,TX1,Texas Commission on Environmental Quality,R6,-6,26420," Houston-Sugar Land-Baytown, TX ",48,201,,"Baytown Fire Department Station 5, Bayway Drive, Wooster, Baytown, TX 77520, United States of America",,,Permanent,,,,,,,,
